,Title,Artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
177,Walk on By,Dionne Warwick,0.687,0.45399999999999996,-6.273,0.0298,0.8959999999999999,4.98e-05,0.0796,0.623,98.96700000000001,175533,1
178,Sabotage - 2009 Digital Remaster,Beastie Boys,0.32,0.943,-5.789,0.126,0.0049700000000000005,0.192,0.0984,0.49,166.524,178293,2
179,Search and Destroy - Iggy Pop Mix,The Stooges,0.235,0.977,0.878,0.107,0.0035299999999999997,0.00604,0.172,0.24100000000000002,152.952,208133,2
180,Little Red Corvette,Prince,0.748,0.746,-9.721,0.111,0.281,3.3100000000000005e-05,0.632,0.7090000000000001,123.14399999999999,296907,3
181,Born In The U.S.A.,Bruce Springsteen,0.397,0.861,-12.155999999999999,0.0569,0.00201,2.49e-05,0.35,0.512,121.85600000000001,278827,2
182,Brown Eyed Girl,Van Morrison,0.496,0.586,-10.991,0.0353,0.182,0.0,0.332,0.899,148.882,183520,0
183,Mystery Train,Elvis Presley,0.6970000000000001,0.381,-16.694000000000003,0.035,0.304,0.00185,0.133,0.693,120.387,148093,1
184,Let It Be - Remastered,The Beatles,0.44299999999999995,0.40299999999999997,-8.339,0.0322,0.631,0.0,0.111,0.41,143.46200000000002,243027,1
185,Peggy Sue - Single Version,Buddy Holly,0.659,0.515,-7.912000000000001,0.0296,0.818,0.0,0.179,0.602,149.126,150067,0
186,Changes - 1999 Remastered Version,David Bowie,0.537,0.355,-11.241,0.0363,0.35700000000000004,0.0,0.132,0.39,113.994,214573,1
187,Kick Out the Jams,MC5,0.316,0.9209999999999999,-3.491,0.0708,0.004070000000000001,0.0,0.37,0.723,145.559,160533,2
188,Hurt,Johnny Cash,0.536,0.4,-7.7170000000000005,0.0263,0.6659999999999999,0.000906,0.0841,0.146,90.32,218533,1
189,Autobahn - 2009 Remaster,Kraftwerk,0.33299999999999996,0.49700000000000005,-15.606,0.0366,0.105,0.872,0.129,0.113,81.681,1367093,5
190,My Girls,Animal Collective,0.511,0.95,-6.057,0.0811,0.24600000000000002,0.0514,0.902,0.537,119.973,342787,3
191,Midnight City,M83,0.507,0.7290000000000001,-5.399,0.0393,0.0182,1.4e-06,0.0658,0.272,105.01299999999999,243960,2
192,Ziggy Stardust - 2012 Remastered Version,David Bowie,0.498,0.593,-11.72,0.0985,0.0476,3.42e-06,0.332,0.466,79.47,193577,3
193,HUMBLE.,Kendrick Lamar,0.9079999999999999,0.621,-6.638,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,177000,0
194,Blowin' in the Wind,Bob Dylan,0.38,0.0993,-20.566999999999997,0.0509,0.914,2.3199999999999998e-05,0.0605,0.44,174.87400000000002,165427,1
195,Seasons (Waiting On You),Future Islands,0.498,0.721,-5.232,0.0282,0.136,0.7,0.0933,0.589,140.02700000000002,226440,5
196,Subterranean Homesick Blues,Bob Dylan,0.5760000000000001,0.727,-9.972999999999999,0.05,0.7020000000000001,0.0,0.324,0.7509999999999999,173.854,141293,0
197,Debaser,Pixies,0.48700000000000004,0.885,-12.005,0.0427,0.000397,0.34700000000000003,0.0973,0.579,135.516,173173,2
198,Nuthin' But a 'G' Thang,Snoop Dogg,0.8079999999999999,0.71,-8.099,0.306,0.00807,0.0,0.20800000000000002,0.711,94.60600000000001,235187,4
199,Can't Get You out of My Head,Kylie Minogue,0.7659999999999999,0.563,-7.516,0.0339,0.0263,0.6829999999999999,0.115,0.9640000000000001,126.007,230640,5
200,Sign 'O' the Times - Single Version,Prince,0.825,0.39299999999999996,-10.875,0.0771,0.039,0.000908,0.0609,0.62,98.94,223507,0
201,Penny Lane - Remastered,The Beatles,0.6509999999999999,0.488,-8.22,0.0316,0.212,0.026000000000000002,0.136,0.49,113.038,180893,0
202,House Of Jealous Lovers,The Rapture,0.7290000000000001,0.7609999999999999,-4.277,0.0354,0.000333,0.368,0.308,0.763,130.007,304787,0
203,Planet Rock,Afrika Bambaataa,0.915,0.807,-9.636000000000001,0.13,0.011000000000000001,0.000122,0.201,0.708,127.35,319960,0
204,Alone Again Or,Love,0.307,0.379,-11.8,0.031,0.684,0.0005769999999999999,0.113,0.184,173.72799999999998,197013,1
205,Wish You Were Here - 2011 Remastered Version,Pink Floyd,0.48100000000000004,0.262,-15.73,0.0414,0.735,0.0114,0.8320000000000001,0.375,122.883,334744,3
206,Go Your Own Way,Fleetwood Mac,0.597,0.812,-12.062000000000001,0.0315,0.0219,0.00106,0.102,0.823,135.68,218400,0
207,Wichita Lineman - Remastered 2001,Glen Campbell,0.192,0.392,-11.667,0.0328,0.326,0.000199,0.248,0.391,172.312,186200,2
208,Runaway,Kanye West,0.38299999999999995,0.579,-3.765,0.10300000000000001,0.198,0.0018399999999999998,0.517,0.10300000000000001,86.522,547733,3
209,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,0.266,0.831,-9.07,0.0453,0.0008619999999999999,0.0,0.0555,0.778,175.514,163693,2
210,Wild Thing,The Troggs,0.446,0.92,-4.228,0.183,0.754,0.0514,0.239,0.6559999999999999,203.03400000000002,154987,2
211,Highway To Hell,AC/DC,0.575,0.927,-4.791,0.151,0.0644,0.00134,0.16399999999999998,0.414,115.77,208400,2
212,Gloria (feat. Van Morrison) - Mono Version,Them,0.621,0.9390000000000001,-6.761,0.0817,0.22,0.013999999999999999,0.185,0.595,128.434,159107,0
213,Like a Virgin,Madonna,0.773,0.6559999999999999,-10.88,0.0381,0.20199999999999999,0.00323,0.0697,0.971,119.75399999999999,218627,0
214,With Or Without You - Remastered,U2,0.5379999999999999,0.43200000000000005,-11.882,0.0295,0.000185,0.309,0.139,0.11599999999999999,110.181,295520,1
215,See Emily Play - 2001 Remastered Version,Pink Floyd,0.428,0.747,-7.726,0.0389,0.0612,2.8999999999999998e-06,0.474,0.425,124.06200000000001,167213,3
216,Rolling in the Deep,Adele,0.73,0.77,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,0
217,The Boys Are Back In Town,Thin Lizzy,0.319,0.7120000000000001,-9.742,0.0535,0.242,0.000414,0.294,0.773,78.11399999999999,266720,0
218,Rebellion (Lies),Arcade Fire,0.4,0.934,-5.696000000000001,0.0344,0.00787,0.513,0.33799999999999997,0.731,127.09,310893,5
219,Sweet Jane,The Velvet Underground,0.625,0.564,-8.894,0.0273,0.0205,0.0,0.331,0.94,105.22,249133,0
220,Bo Diddley,Bo Diddley,0.807,0.8740000000000001,-5.808,0.0487,0.165,0.0,0.33399999999999996,0.617,105.677,151371,0
221,Runaway,Del Shannon,0.528,0.79,-1.869,0.035,0.682,8.63e-06,0.129,0.846,150.03799999999998,138587,0
222,Folsom Prison Blues,Johnny Cash,0.726,0.46299999999999997,-11.702,0.0269,0.716,6.19e-05,0.0909,0.846,99.99799999999999,168640,0
223,Le Freak,CHIC,0.867,0.746,-7.445,0.0475,0.0453,0.0,0.12300000000000001,0.9329999999999999,118.616,327573,0
224,Crazy,Patsy Cline,0.57,0.129,-15.559000000000001,0.033,0.897,0.0,0.0766,0.34600000000000003,70.062,164880,1
225,Firestarter,The Prodigy,0.532,0.948,-5.153,0.0818,0.00325,0.449,0.14,0.376,141.513,279800,2
226,Kiss,Prince,0.898,0.271,-12.238,0.091,0.0135,0.0013800000000000002,0.0461,0.742,111.485,226240,0
227,Killing In The Name,Rage Against The Machine,0.45299999999999996,0.78,-6.497000000000001,0.27899999999999997,0.0178,2.14e-06,0.031,0.7120000000000001,85.366,313934,4
228,In the Midnight Hour,Wilson Pickett,0.75,0.444,-8.63,0.0403,0.12,3.69e-06,0.11800000000000001,0.8490000000000001,111.919,157160,0
229,Don't Worry Baby (Mono) - Remastered,The Beach Boys,0.54,0.413,-8.234,0.028999999999999998,0.0337,7.91e-06,0.122,0.7879999999999999,121.125,168707,0
230,Hey Joe,Jimi Hendrix,0.34600000000000003,0.768,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.49200000000002,210160,2
231,Son Of A Preacher Man,Dusty Springfield,0.562,0.44299999999999995,-13.165,0.0524,0.19699999999999998,0.0,0.115,0.735,90.279,144333,0
232,All the Young Dudes,Mott The Hoople,0.429,0.6679999999999999,-7.539,0.044000000000000004,0.20800000000000002,0.0,0.5379999999999999,0.39799999999999996,77.737,211067,3
233,Pyramids,Frank Ocean,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.7909999999999999,0.15,107.98899999999999,592920,3
234,Two Weeks,FKA twigs,0.48,0.7170000000000001,-6.662999999999999,0.23,0.0625,0.000685,0.0814,0.335,109.756,247547,4
235,Don't Be Cruel,Elvis Presley,0.7170000000000001,0.564,-11.696,0.14,0.85,4.04e-05,0.10300000000000001,0.884,84.538,123347,0
236,Something - Remastered,The Beatles,0.396,0.33799999999999997,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.52200000000002,182293,1
237,Don't Stop 'Til You Get Enough,Michael Jackson,0.878,0.821,-9.875,0.08900000000000001,0.126,0.0461,0.183,0.9470000000000001,118.881,365467,0
238,I Got You (I Feel Good),James Brown,0.598,0.531,-7.484,0.0954,0.331,1.51e-06,0.0938,0.696,70.469,168000,0
239,Papa Was A Rollin' Stone - Single Version,The Temptations,0.754,0.5920000000000001,-8.808,0.0683,0.613,0.0153,0.0675,0.835,120.28299999999999,411360,0
240,Mr. Brightside,The Killers,0.35100000000000003,0.9279999999999999,-3.71,0.0759,0.0011300000000000001,0.0,0.0988,0.239,148.03,222076,2
241,Where Is My Mind?,Pixies,0.518,0.436,-14.134,0.0349,0.0157,0.000621,0.079,0.27,80.88,236973,1
242,1979,The Smashing Pumpkins,0.768,0.7440000000000001,-11.267000000000001,0.0338,0.0218,0.7120000000000001,0.063,0.963,127.036,265893,5
243,Over And Over,Hot Chip,0.774,0.794,-4.446000000000001,0.0358,0.00824,0.00317,0.08,0.7240000000000001,120.00200000000001,347880,0
244,People Get Ready - Single Version,The Impressions,0.423,0.22699999999999998,-15.978,0.0414,0.486,0.000242,0.24600000000000002,0.37,143.346,157480,1
245,Try A Little Tenderness,Otis Redding,0.569,0.126,-16.028,0.0537,0.177,3.54e-05,0.478,0.066,103.073,200626,1
246,Relax,Frankie Goes To Hollywood,0.677,0.83,-8.147,0.0389,0.295,1.04e-05,0.0295,0.705,114.921,236787,0
247,Ms. Jackson,OutKast,0.843,0.8059999999999999,-5.946000000000001,0.26899999999999996,0.14300000000000002,0.0,0.0771,0.613,94.948,270507,4
248,School's Out,Alice Cooper,0.294,0.745,-9.138,0.0461,0.05,0.125,0.6759999999999999,0.34700000000000003,134.364,210107,3
249,The Times They Are A-Changin',Bob Dylan,0.389,0.396,-7.999,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,1
250,Don't You Want Me,The Human League,0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,236920,0
251,Born To Be Wild,Steppenwolf,0.43799999999999994,0.71,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928,210373,5
252,Ace Of Spades,Motörhead,0.324,0.991,-4.465,0.19699999999999998,0.00247,0.00895,0.10400000000000001,0.195,140.245,166707,2
253,Leader Of The Pack,The Shangri-Las,0.37799999999999995,0.617,-6.15,0.106,0.835,1.9e-06,0.149,0.324,130.65,171973,2
254,Blueberry Hill,Fats Domino,0.534,0.435,-9.801,0.0272,0.513,0.0,0.0983,0.7120000000000001,136.895,143733,0
255,I'm So Lonesome I Could Cry - Single Version,Hank Williams,0.667,0.21600000000000003,-12.918,0.0298,0.888,0.0025,0.132,0.659,111.088,166000,1
256,Back In Black,AC/DC,0.436,0.71,-5.666,0.035,0.0113,0.00811,0.0767,0.735,92.887,255200,0
257,Let It Happen,Tame Impala,0.602,0.8809999999999999,-5.875,0.0443,0.00462,0.0266,0.111,0.5770000000000001,125.012,467587,2
258,Living For The City,Stevie Wonder,0.589,0.585,-9.958,0.076,0.0915,0.0,0.29100000000000004,0.455,99.29799999999999,442712,0
259,Running Up That Hill (A Deal With God),Kate Bush,0.629,0.547,-13.123,0.055,0.72,0.00314,0.0604,0.19699999999999998,108.375,298933,1
260,Enter Sandman,Metallica,0.579,0.8240000000000001,-8.71,0.03,0.00206,0.00903,0.059000000000000004,0.635,123.331,331573,0
261,The Model - 2009 Remaster,Kraftwerk,0.708,0.6829999999999999,-7.768,0.0344,0.00122,0.643,0.121,0.46299999999999997,123.602,220533,5
262,Hotline Bling,Drake,0.8959999999999999,0.623,-8.008,0.0571,0.00257,0.000258,0.039,0.585,134.96200000000002,267024,0
263,Girls and Boys - 2012 Remaster,Blur,0.688,0.9359999999999999,-6.6579999999999995,0.0377,0.0138,0.0,0.068,0.924,120.135,291200,0
264,Royals,Lorde,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.87799999999999,190185,0
265,Windowlicker,Aphex Twin,0.698,0.789,-4.936,0.163,0.132,0.0091,0.366,0.49200000000000005,123.016,368400,3
266,Green Light,Lorde,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,2
267,Cannonball,The Breeders,0.506,0.7609999999999999,-9.765,0.0404,0.00938,0.782,0.298,0.745,112.51100000000001,213693,5
268,Stan,Eminem,0.78,0.768,-4.325,0.23800000000000002,0.0371,2.34e-06,0.518,0.507,80.063,404107,4
269,Beat It,Michael Jackson,0.779,0.867,-3.7039999999999997,0.0457,0.0491,7.98e-06,0.19699999999999998,0.915,138.858,258040,0
270,Idioteque,Radiohead,0.615,0.9309999999999999,-7.8,0.24,0.0352,2.37e-05,0.0914,0.53,137.54399999999998,309093,4
271,You Send Me,Sam Cooke,0.557,0.304,-10.259,0.0305,0.884,0.0,0.161,0.493,96.51700000000001,162907,1
272,96 Tears,? & The Mysterians,0.65,0.569,-5.962000000000001,0.034,0.0658,3.39e-05,0.0796,0.863,123.665,176400,0
273,Free Bird,Lynyrd Skynyrd,0.23,0.828,-9.321,0.0463,0.000732,0.191,0.16899999999999998,0.488,150.459,543267,2
274,Lose Yourself - Soundtrack Version,Eminem,0.69,0.747,-4.583,0.264,0.00984,0.000685,0.355,0.0703,171.36700000000002,326640,4
275,Da Funk,Daft Punk,0.8059999999999999,0.7,-5.269,0.0752,0.00196,0.8909999999999999,0.267,0.892,111.215,328680,5
276,I Can See For Miles - Mono Version,The Who,0.355,0.841,-6.479,0.0991,0.0418,1.27e-05,0.0973,0.17,130.792,245800,2
277,Just Like Heaven,The Cure,0.439,0.8370000000000001,-11.548,0.0336,0.0808,0.0024,0.115,0.511,151.994,212827,2
278,Lust For Life,Iggy Pop,0.2,0.943,-8.217,0.0544,0.0125,0.0,0.139,0.778,203.243,313800,2
279,Teen Age Riot,Sonic Youth,0.23600000000000002,0.9690000000000001,-5.529,0.0485,0.00571,0.0955,0.0822,0.735,159.415,418947,2
280,Summer in the City - Remastered,The Lovin' Spoonful,0.423,0.6809999999999999,-9.756,0.0397,0.0592,0.000177,0.0889,0.5589999999999999,110.461,160307,2
281,One More Time,Daft Punk,0.611,0.6970000000000001,-8.618,0.133,0.0193,0.0,0.332,0.47600000000000003,122.75200000000001,320357,2
282,Dazed and Confused - 1990 Remaster,Led Zeppelin,0.271,0.5529999999999999,-9.526,0.0472,0.044000000000000004,0.0096,0.0999,0.433,86.762,386373,2
283,Sweet Home Alabama,Lynyrd Skynyrd,0.588,0.628,-11.364,0.0252,0.151,0.000655,0.0837,0.934,98.212,282027,0
284,Tumbling Dice,The Rolling Stones,0.615,0.91,-4.248,0.0347,0.5,0.511,0.281,0.77,111.01299999999999,226333,5
285,Suzanne,Leonard Cohen,0.402,0.102,-21.048000000000002,0.0401,0.938,0.000278,0.11199999999999999,0.307,132.248,227200,1
286,Fell In Love With a Girl,The White Stripes,0.213,0.977,-1.6480000000000001,0.161,0.6729999999999999,9.98e-05,0.8490000000000001,0.35600000000000004,90.40299999999999,110093,3
287,Video Games - Remastered,Lana Del Rey,0.23600000000000002,0.249,-9.595,0.0348,0.8109999999999999,1e-06,0.087,0.18100000000000002,72.847,281960,1
288,Theme From Shaft,Isaac Hayes,0.484,0.439,-20.487,0.0514,0.0356,4.74e-06,0.163,0.618,120.77799999999999,276067,1
289,Let's Get It On,Marvin Gaye,0.546,0.595,-10.663,0.048,0.0358,1.03e-06,0.0721,0.584,168.354,290973,2
290,Fools Gold - Remastered,The Stone Roses,0.731,0.875,-6.393,0.0459,0.000367,0.858,0.289,0.166,112.775,594453,5
291,Gimme Some Lovin' - Single Mix,The Spencer Davis Group,0.493,0.688,-8.142999999999999,0.0321,0.0126,0.256,0.38,0.5329999999999999,147.403,173973,2
292,Bring The Noise,Public Enemy,0.774,0.831,-12.225999999999999,0.249,0.0679,0.0,0.062,0.807,110.17299999999999,226040,4
293,Fight For Your Right,Beastie Boys,0.669,0.76,-10.300999999999998,0.0344,0.138,0.0115,0.0876,0.591,133.7,207400,0
294,Ring Of Fire - Single Version,Johnny Cash,0.664,0.39,-11.765999999999998,0.0279,0.19699999999999998,0.000327,0.401,0.625,104.57,155827,3
295,I Can't Explain - Original Mono Version,The Who,0.529,0.547,-9.295,0.0473,0.0782,0.0,0.0738,0.8029999999999999,138.708,125933,0
296,Sexual Healing,Marvin Gaye,0.805,0.601,-9.7,0.0579,0.11900000000000001,0.000129,0.0581,0.746,94.382,238600,0
297,Under the Bridge,Red Hot Chili Peppers,0.5589999999999999,0.345,-13.495999999999999,0.0459,0.0576,0.000105,0.141,0.45799999999999996,84.581,264307,1
298,Brass in Pocket,Pretenders,0.7659999999999999,0.655,-6.676,0.0324,0.721,0.0,0.243,0.815,97.771,184093,0
299,Why Do Fools Fall In Love,Frankie Lymon & The Teenagers,0.4,0.61,-5.7410000000000005,0.109,0.44,0.000269,0.0914,0.8240000000000001,173.50599999999997,142867,2
300,No One Knows,Queens of the Stone Age,0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.41099999999997,278747,2
301,This Land is Your Land,Woody Guthrie,0.49700000000000005,0.0919,-15.685,0.0704,0.968,0.00214,0.133,0.5479999999999999,206.43099999999998,139693,1
302,You Can't Always Get What You Want,The Rolling Stones,0.319,0.627,-9.611,0.0687,0.675,7.290000000000001e-05,0.289,0.49700000000000005,85.818,448720,1
303,Stop! In The Name Of Love,The Supremes,0.588,0.6890000000000001,-3.4960000000000004,0.0293,0.7440000000000001,0.0,0.111,0.49200000000000005,115.90700000000001,171613,0
304,Radio Free Europe,R.E.M.,0.366,0.863,-7.087000000000001,0.0502,0.00135,0.013999999999999999,0.126,0.7040000000000001,155.149,245787,2
305,Toxic,Britney Spears,0.778,0.845,-3.958,0.11699999999999999,0.0253,0.0215,0.22699999999999998,0.9179999999999999,143.025,198800,0
306,I Am The Walrus - Remastered,The Beatles,0.401,0.556,-10.532,0.0513,0.0828,0.000359,0.589,0.654,85.206,275867,3
307,Wake Up,Arcade Fire,0.254,0.787,-4.813,0.0365,0.111,0.0449,0.105,0.301,139.389,335333,2
308,Israelites,Desmond Dekker & The Aces,0.805,0.47200000000000003,-11.304,0.0481,0.0922,0.331,0.0808,0.975,146.933,156200,0
309,Bye Bye Love,The Everly Brothers,0.547,0.523,-9.176,0.0572,0.7240000000000001,0.0,0.10300000000000001,0.89,169.59799999999998,142907,0
310,Gloria: In Excelsis Deo,Patti Smith,0.42200000000000004,0.8140000000000001,-7.365,0.195,0.11800000000000001,5.3e-06,0.115,0.41100000000000003,147.065,354320,2
311,"Shake, Rattle and Roll",Big Joe Turner,0.612,0.584,-6.296,0.0623,0.7879999999999999,3.13e-06,0.193,0.845,154.704,179626,0
312,Rumble,Link Wray,0.556,0.72,-6.959,0.0354,0.0904,0.00010700000000000001,0.0968,0.502,84.852,144653,0
313,La Bamba,Ritchie Valens,0.57,0.815,-5.468,0.0445,0.653,0.00124,0.386,0.91,73.786,128760,0
314,Heart of Gold,Neil Young,0.5379999999999999,0.48,-9.863,0.0268,0.204,0.0462,0.0955,0.8340000000000001,171.773,187280,0
315,Come Together - Remastered,The Beatles,0.5329999999999999,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,2
316,Ashes to Ashes,David Bowie,0.7020000000000001,0.7879999999999999,-10.335,0.0472,0.11599999999999999,1.75e-05,0.192,0.846,120.788,263760,0
317,Somebody to Love,Jefferson Airplane,0.498,0.647,-9.058,0.036000000000000004,0.322,0.0,0.361,0.579,130.056,178147,3
318,Do You Realize??,The Flaming Lips,0.46399999999999997,0.797,-5.244,0.0333,0.006,0.000304,0.392,0.547,129.964,213173,2
319,Ticket To Ride - Remastered,The Beatles,0.519,0.85,-6.777,0.0678,0.0457,0.0,0.233,0.7490000000000001,123.419,189680,2
320,Monkey Gone to Heaven,Pixies,0.652,0.38799999999999996,-12.029000000000002,0.0302,0.0167,0.0007599999999999999,0.32,0.595,116.43299999999999,177467,0
321,Lola,The Kinks,0.473,0.917,-4.176,0.0395,0.5820000000000001,0.231,0.273,0.902,152.108,240000,2
322,More Than a Feeling,Boston,0.377,0.682,-8.039,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,108.736,285133,2
323,Two Weeks,Grizzly Bear,0.537,0.7120000000000001,-5.597,0.0286,0.289,0.005679999999999999,0.08,0.7040000000000001,159.871,243160,2
324,Voodoo Child (Slight Return),Jimi Hendrix,0.214,0.91,-6.662000000000001,0.389,0.48,0.00839,0.0517,0.447,175.56099999999998,313373,4
325,Going Underground,The Jam,0.325,0.815,-7.489,0.114,0.0019100000000000002,1.22e-06,0.106,0.9540000000000001,180.18200000000002,174013,2
326,I Say a Little Prayer,Aretha Franklin,0.5920000000000001,0.355,-14.050999999999998,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,1
327,Archangel,Burial,0.617,0.8490000000000001,-10.123,0.165,0.46299999999999997,0.516,0.11599999999999999,0.521,135.27700000000002,242427,5
328,Wild Horses,The Rolling Stones,0.44299999999999995,0.309,-9.75,0.0267,0.6659999999999999,0.000785,0.0813,0.17800000000000002,140.749,344387,1
329,Around the World,Daft Punk,0.956,0.795,-5.311,0.15,0.0035600000000000002,0.889,0.0906,0.841,121.294,429533,5
330,Loaded,Primal Scream,0.626,0.726,-8.918,0.0584,8.65e-05,0.613,0.856,0.858,91.14399999999999,422427,3
331,Roll Over Beethoven,Chuck Berry,0.7070000000000001,0.78,-10.142000000000001,0.235,0.83,0.0,0.19899999999999998,0.8079999999999999,92.65299999999999,144600,4
332,I Can't Stand The Rain,Ann Peebles,0.73,0.406,-12.334000000000001,0.040999999999999995,0.24600000000000002,0.0162,0.0676,0.965,160.656,153227,0
333,I Get Around (Mono),The Beach Boys,0.39,0.625,-7.813,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,2
334,Groove Is in the Heart,Deee-Lite,0.6940000000000001,0.8809999999999999,-4.053,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,0
335,The End,The Doors,0.34700000000000003,0.302,-12.104000000000001,0.0291,0.163,9.17e-05,0.14,0.0332,105.70200000000001,703373,1
336,King Kunta,Kendrick Lamar,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,0
337,Welcome To The Jungle,Guns N' Roses,0.44299999999999995,0.955,-8.066,0.0741,0.0222,0.361,0.297,0.33299999999999996,123.42299999999999,273600,2
338,Many Rivers To Cross,Jimmy Cliff,0.37200000000000005,0.39,-9.618,0.0461,0.718,0.0414,0.132,0.163,140.218,161827,1
339,Rocket 88 - Single Version,Jackie Brenston & His Delta Cats,0.527,0.606,-7.495,0.0635,0.815,0.00895,0.113,0.779,78.013,169720,0
340,Sheena Is A Punk Rocker (Remastered Single Version),Ramones,0.507,0.9279999999999999,-2.525,0.0326,0.184,0.0,0.10800000000000001,0.823,176.655,166240,2
341,Just Like Honey,The Jesus and Mary Chain,0.341,0.552,-10.503,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,182493,5
342,Sultans Of Swing,Dire Straits,0.731,0.797,-9.992,0.0309,0.0771,0.0248,0.33399999999999996,0.9329999999999999,148.192,348624,0
343,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.381,0.894,-8.638,0.037000000000000005,0.0258,0.0,0.0251,0.797,205.528,246933,2
344,The Killing Moon,Echo & the Bunnymen,0.568,0.8290000000000001,-7.066,0.0303,0.218,0.00418,0.0976,0.79,124.20100000000001,348293,0
